design_id,run_id,n,p_total,p_true,snr,rho,sigma_true,total_timesteps,reward_type,bandit_n_selected,bandit_test_r2,bandit_test_mse,bandit_precision,bandit_recall,bandit_f1,bandit_runtime_sec,sequential_g0.3_n_selected,sequential_g0.3_test_r2,sequential_g0.3_test_mse,sequential_g0.3_precision,sequential_g0.3_recall,sequential_g0.3_f1,sequential_g0.3_runtime_sec,lasso_n_selected,lasso_test_r2,lasso_test_mse,lasso_precision,lasso_recall,lasso_f1,lasso_runtime_sec,adaptive_lasso_n_selected,adaptive_lasso_test_r2,adaptive_lasso_test_mse,adaptive_lasso_precision,adaptive_lasso_recall,adaptive_lasso_f1,adaptive_lasso_runtime_sec,forward_n_selected,forward_test_r2,forward_test_mse,forward_precision,forward_recall,forward_f1,forward_runtime_sec,backward_n_selected,backward_test_r2,backward_test_mse,backward_precision,backward_recall,backward_f1,backward_runtime_sec,mcmc_n_selected,mcmc_test_r2,mcmc_test_mse,mcmc_precision,mcmc_recall,mcmc_f1,mcmc_runtime_sec,all_features_test_r2,all_features_test_mse
7,1,10000,200,20,2.0,0.0,3.1622776601683795,10000,bayes_factor,60,0.6752604165594975,9.530190587660314,0.3333333333333333,1.0,0.5,200.8054599761963,0,0.0,29.347178704521557,0.0,0.0,0.0,295.49591994285583,20,0.6677410975631182,9.750861385983365,1.0,1.0,1.0,0.9412660598754883,20,0.6677410975631182,9.750861385983365,1.0,1.0,1.0,0.6509332656860352,21,0.6677456599716493,9.750727492164879,0.9523809523809523,1.0,0.975609756097561,6.886938810348511,21,0.6677456599716493,9.750727492164879,0.9523809523809523,1.0,0.975609756097561,492.0499429702759,21.0,0.6677456599716493,9.750727492164879,0.9523809523809523,1.0,0.975609756097561,30.12733793258667,0.6985531385887607,8.846614911752786
8,1,10000,200,20,2.0,0.5,5.291502802356684,10000,cv_rmse,100,0.6756395876174324,26.478555426908564,0.2,1.0,0.33333333333333337,836.344822883606,0,0.0,81.63312912451956,0.0,0.0,0.0,1038.2289288043976,34,0.6683314973826726,27.075137700696345,0.5882352941176471,1.0,0.7407407407407407,0.0710139274597168,55,0.6705427877349113,26.894623149840243,0.36363636363636365,1.0,0.5333333333333333,0.09462714195251465,63,0.6717828822767854,26.793390351976814,0.31746031746031744,1.0,0.4819277108433735,237.17840099334717,68,0.6730169866260554,26.69264655227973,0.29411764705882354,1.0,0.45454545454545453,2196.731340646744,,,,,,,,0.6909734888731005,25.22680108572197
8,1,10000,200,20,2.0,0.5,5.291502802356684,10000,aic,101,0.6855125018593404,25.44172886430178,0.19801980198019803,1.0,0.3305785123966942,161.19909501075745,0,0.0,80.89901511099991,0.0,0.0,0.0,244.7409119606018,45,0.6762883014683994,26.187957591115406,0.4444444444444444,1.0,0.6153846153846153,0.9749839305877686,43,0.6760170176968637,26.209904181048238,0.46511627906976744,1.0,0.6349206349206349,0.727168083190918,46,0.6767830667256448,26.14793156909311,0.43478260869565216,1.0,0.6060606060606061,27.703563690185547,48,0.6767055210319928,26.154204939335656,0.4166666666666667,1.0,0.5882352941176471,472.7501697540283,,,,,,,,0.6999344884758971,24.275004351078312
8,1,10000,200,20,2.0,0.5,5.291502802356684,10000,bic,81,0.6834258232297563,27.287188447318417,0.24691358024691357,1.0,0.396039603960396,193.63984203338623,0,0.0,86.19524411532251,0.0,0.0,0.0,275.680410861969,20,0.6737751222299091,28.119032975884235,1.0,1.0,1.0,0.8892860412597656,20,0.6737751222299091,28.119032975884235,1.0,1.0,1.0,0.7029311656951904,20,0.6737751222299091,28.119032975884235,1.0,1.0,1.0,6.045827150344849,20,0.6737751222299091,28.119032975884235,1.0,1.0,1.0,474.6575849056244,,,,,,,,0.7041088135346895,25.504413048949854
8,1,10000,200,20,2.0,0.5,5.291502802356684,10000,bayes_factor,80,0.6890375167412017,25.912670218874872,0.25,1.0,0.4,191.52360701560974,0,0.0,83.33053539873194,0.0,0.0,0.0,272.831778049469,20,0.678413948894216,26.79793781540895,1.0,1.0,1.0,0.9935388565063477,20,0.678413948894216,26.79793781540895,1.0,1.0,1.0,0.6915359497070312,20,0.678413948894216,26.79793781540895,1.0,1.0,1.0,5.95980978012085,20,0.678413948894216,26.79793781540895,1.0,1.0,1.0,452.75836396217346,20.0,0.678413948894216,26.79793781540895,1.0,1.0,1.0,27.129385948181152,0.7104273189134611,24.130246551787543
9,1,10000,200,20,2.0,0.9,10.532896036378185,10000,cv_rmse,80,0.6526932367973179,106.90348256695488,0.25,1.0,0.4,849.2241590023041,2,0.5472817490139144,139.34988540315177,1.0,0.1,0.18181818181818182,2432.2337322235107,22,0.6433156655446022,109.7899654436216,0.9090909090909091,1.0,0.9523809523809523,0.2055959701538086,44,0.6472346008810212,108.58368937933022,0.4318181818181818,0.95,0.59375,0.1484832763671875,38,0.6466593377187924,108.76075945670978,0.5,0.95,0.6551724137931034,116.40699577331543,78,0.6526352609074508,106.92132795664598,0.24358974358974358,0.95,0.3877551020408163,2628.730255126953,,,,,,,,0.6753280130394061,99.93633806020974
9,1,10000,200,20,2.0,0.9,10.532896036378185,10000,aic,112,0.6886571757248121,107.04226944197808,0.17857142857142858,1.0,0.30303030303030304,178.44377613067627,0,0.0,343.80837165967944,0.0,0.0,0.0,265.2964370250702,43,0.6777331185190727,110.79805176180051,0.46511627906976744,1.0,0.6349206349206349,1.3164308071136475,42,0.677300646473733,110.94673927149711,0.4523809523809524,0.95,0.6129032258064516,1.1329758167266846,36,0.6763233654156176,111.2827366807416,0.5277777777777778,0.95,0.6785714285714285,18.30685305595398,65,0.6815882081239386,109.47263968214942,0.2923076923076923,0.95,0.44705882352941173,435.09444284439087,,,,,,,,0.7025302803512397,102.27257993050164
9,1,10000,200,20,2.0,0.9,10.532896036378185,10000,bic,34,0.6781815098995356,109.74775332562507,0.5882352941176471,1.0,0.7407407407407407,172.63392615318298,0,0.0,341.0237655747012,0.0,0.0,0.0,254.96961212158203,19,0.6744656720528603,111.01494234036326,1.0,0.95,0.9743589743589743,1.2758879661560059,14,0.6695352464628539,112.69633464095311,1.0,0.7,0.8235294117647058,1.1129741668701172,14,0.6682934897237922,113.11980320003568,0.9285714285714286,0.65,0.7647058823529412,3.3489432334899902,14,0.668235239563827,113.13966788893235,0.9285714285714286,0.65,0.7647058823529412,436.36901021003723,,,,,,,,0.6993502754342805,102.5287011903984
9,1,10000,200,20,2.0,0.9,10.532896036378185,10000,bayes_factor,22,0.65005037655151,112.24690627528307,0.9090909090909091,1.0,0.9523809523809523,167.90827775001526,2,0.5502750657606531,144.24999817338602,1.0,0.1,0.18181818181818182,250.97887182235718,19,0.6479596795967062,112.91750069634098,1.0,0.95,0.9743589743589743,1.2012608051300049,15,0.6459932553019414,113.54823446120926,1.0,0.75,0.8571428571428571,1.0122148990631104,12,0.6445844481020213,114.0001116433336,1.0,0.6,0.7499999999999999,2.432398796081543,12,0.6450784087033825,113.84167298356793,1.0,0.6,0.7499999999999999,420.50340032577515,11.0,0.6442206712369374,114.11679365967014,1.0,0.55,0.7096774193548387,16.977193117141724,0.6827945630737726,101.74415562390026
1,2,10000,200,20,0.5,0.0,6.324555320336759,10000,cv_rmse,100,0.3935742044689847,36.2081735393178,0.2,1.0,0.33333333333333337,779.5356812477112,0,0.0,59.70750882655346,0.0,0.0,0.0,1150.109111070633,84,0.38525243313757196,36.70504577454068,0.23809523809523808,1.0,0.3846153846153846,0.07365202903747559,32,0.37093929924305025,37.55964734288348,0.625,1.0,0.7692307692307693,0.1054229736328125,62,0.3790582319424919,37.07488609706938,0.3225806451612903,1.0,0.4878048780487805,252.46644616127014,63,0.3791337878325387,37.07037484309751,0.31746031746031744,1.0,0.4819277108433735,2457.5261046886444,,,,,,,,0.42867479597855207,34.11240466194306
1,2,10000,200,20,0.5,0.0,6.324555320336759,10000,aic,92,0.3655296503040215,37.57306493578318,0.21739130434782608,1.0,0.3571428571428571,173.15902471542358,0,0.0,59.219575751313215,0.0,0.0,0.0,256.5329558849335,58,0.350779520126019,38.44656138720113,0.3448275862068966,1.0,0.5128205128205129,0.9600052833557129,51,0.3483082023701096,38.59291177625278,0.39215686274509803,1.0,0.5633802816901409,0.6998043060302734,47,0.3477919544838074,38.623483757062104,0.425531914893617,1.0,0.5970149253731344,28.845664978027344,47,0.3477919544838075,38.6234837570621,0.425531914893617,1.0,0.5970149253731344,440.2907497882843,,,,,,,,0.4072767848880321,35.1008173368851
1,2,10000,200,20,0.5,0.0,6.324555320336759,10000,bic,49,0.3389074840598155,42.20986809838886,0.40816326530612246,1.0,0.5797101449275363,172.81325006484985,2,0.0007213949247484308,63.80259509333906,0.0,0.0,0.0,246.4221968650818,20,0.3254190031987747,43.07108946191084,1.0,1.0,1.0,0.9020180702209473,20,0.3254190031987747,43.07108946191084,1.0,1.0,1.0,0.6833662986755371,20,0.3254190031987746,43.071089461910844,1.0,1.0,1.0,5.74786114692688,20,0.3254190031987747,43.07108946191084,1.0,1.0,1.0,423.1645131111145,,,,,,,,0.38218740568671816,39.44650330581956
1,2,10000,200,20,0.5,0.0,6.324555320336759,10000,bayes_factor,25,0.36002414621447965,37.81229947171867,0.8,1.0,0.888888888888889,164.45080184936523,2,0.012905024778629315,58.32146726993226,0.5,0.05,0.09090909090909091,243.9462389945984,20,0.35846149051229514,37.904627338516576,1.0,1.0,1.0,0.7904300689697266,20,0.35846149051229514,37.904627338516576,1.0,1.0,1.0,0.6093778610229492,20,0.35846149051229526,37.90462733851657,1.0,1.0,1.0,5.236129999160767,20,0.35846149051229514,37.904627338516576,1.0,1.0,1.0,415.8183469772339,20.0,0.35846149051229514,37.904627338516576,1.0,1.0,1.0,21.791654109954834,0.41179731606461945,34.75333624460021
2,2,10000,200,20,0.5,0.5,10.583005604713367,10000,cv_rmse,95,0.3505627526110584,108.23274194208565,0.21052631578947367,1.0,0.34782608695652173,758.9229769706726,2,0.051914713157532044,158.00428848586603,0.5,0.05,0.09090909090909091,1102.6671998500824,49,0.3335774450962561,111.06344870004835,0.40816326530612246,1.0,0.5797101449275363,0.08826804161071777,63,0.3391334749920588,110.1375018863221,0.31746031746031744,1.0,0.4819277108433735,0.11341309547424316,54,0.3367327152528026,110.53760337475468,0.37037037037037035,1.0,0.5405405405405406,196.444354057312,71,0.3398219127239571,110.0227694719444,0.28169014084507044,1.0,0.43956043956043955,2370.3761060237885,,,,,,,,0.3850071228017887,102.49237419262344
2,2,10000,200,20,0.5,0.5,10.583005604713367,10000,aic,94,0.3524178655423884,105.58081262169623,0.2127659574468085,1.0,0.3508771929824561,166.9258677959442,0,0.0,163.0384888708,0.0,0.0,0.0,257.7670798301697,38,0.33299837080554673,108.74693769822535,0.5263157894736842,1.0,0.6896551724137931,1.0998218059539795,51,0.3357622608051706,108.29631724928154,0.39215686274509803,1.0,0.5633802816901409,0.9382898807525635,42,0.3352213694752695,108.38450335435193,0.47619047619047616,1.0,0.6451612903225806,23.2725932598114,53,0.33809536243028815,107.91593188594038,0.37735849056603776,1.0,0.5479452054794521,426.9965629577637,,,,,,,,0.3807530443304571,100.96108789020556
2,2,10000,200,20,0.5,0.5,10.583005604713367,10000,bic,48,0.33788461525794355,114.40352445961511,0.4166666666666667,1.0,0.5882352941176471,167.7862570285797,0,0.0,172.7848757119333,0.0,0.0,0.0,245.25537705421448,20,0.3282115667554014,116.07488094288236,1.0,1.0,1.0,1.0419387817382812,20,0.3282115667554014,116.07488094288236,1.0,1.0,1.0,0.8244130611419678,20,0.3282115667554014,116.07488094288236,1.0,1.0,1.0,5.650180816650391,20,0.3282115667554014,116.07488094288236,1.0,1.0,1.0,417.8390939235687,,,,,,,,0.39629387737485433,104.31128736431897
