design_id,run_id,n,p_total,p_true,snr,rho,sigma_true,total_timesteps,reward_type,bandit_n_selected,bandit_test_r2,bandit_test_mse,bandit_precision,bandit_recall,bandit_f1,bandit_runtime_sec,sequential_g0.3_n_selected,sequential_g0.3_test_r2,sequential_g0.3_test_mse,sequential_g0.3_precision,sequential_g0.3_recall,sequential_g0.3_f1,sequential_g0.3_runtime_sec,lasso_n_selected,lasso_test_r2,lasso_test_mse,lasso_precision,lasso_recall,lasso_f1,lasso_runtime_sec,adaptive_lasso_n_selected,adaptive_lasso_test_r2,adaptive_lasso_test_mse,adaptive_lasso_precision,adaptive_lasso_recall,adaptive_lasso_f1,adaptive_lasso_runtime_sec,forward_n_selected,forward_test_r2,forward_test_mse,forward_precision,forward_recall,forward_f1,forward_runtime_sec,backward_n_selected,backward_test_r2,backward_test_mse,backward_precision,backward_recall,backward_f1,backward_runtime_sec,mcmc_n_selected,mcmc_test_r2,mcmc_test_mse,mcmc_precision,mcmc_recall,mcmc_f1,mcmc_runtime_sec,all_features_test_r2,all_features_test_mse
3,1,1000,50,5,0.5,0.9,6.525059386702929,10000,bic,6,0.38628699649195786,41.16987473296519,0.8333333333333334,1.0,0.9090909090909091,6.189332962036133,0,0.0,67.08326937450283,0.0,0.0,0.0,12.46179723739624,4,0.3855299370478583,41.22066075558623,1.0,0.8,0.888888888888889,0.11134910583496094,2,0.33044376811569387,44.91602106487199,1.0,0.4,0.5714285714285715,0.09679794311523438,4,0.37465862586917187,41.949943851840096,0.75,0.6,0.6666666666666665,0.06405186653137207,3,0.3307816392547678,44.89335556423563,0.6666666666666666,0.4,0.5,0.802375078201294,,,,,,,,0.4802017302805345,34.869767347991385
3,1,1000,50,5,0.5,0.9,6.525059386702929,10000,bayes_factor,5,0.2869255680448193,43.543976865931754,1.0,1.0,1.0,6.905029058456421,0,0.0,61.06512155615846,0.0,0.0,0.0,14.11437702178955,3,0.28261749460445096,43.8070498942407,1.0,0.6,0.7499999999999999,0.11806106567382812,3,0.2594601144364037,45.22115812912468,1.0,0.6,0.7499999999999999,0.10408806800842285,3,0.25946011443640393,45.22115812912467,1.0,0.6,0.7499999999999999,0.051844120025634766,3,0.2594601144364037,45.22115812912468,1.0,0.6,0.7499999999999999,0.7885251045227051,2.0,0.26485033825130644,44.892003456652745,1.0,0.4,0.5714285714285715,2.1377851963043213,0.4319372986154649,34.68881791156638
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,cv_rmse,21,0.5368533180813979,5.134208378039108,0.23809523809523808,1.0,0.3846153846153846,32.94463276863098,4,0.2760016815282197,8.025876849609668,0.75,0.6,0.6666666666666665,60.07825708389282,11,0.49867598218568776,5.557422891840628,0.45454545454545453,1.0,0.625,0.011673212051391602,7,0.4871389412378557,5.685316655532861,0.7142857142857143,1.0,0.8333333333333333,0.011888980865478516,12,0.491559926754204,5.636307860342542,0.4166666666666667,1.0,0.5882352941176471,1.3859169483184814,12,0.4915599267542039,5.6363078603425425,0.4166666666666667,1.0,0.5882352941176471,5.26963996887207,,,,,,,,0.613624811679693,4.2831586760438
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,aic,25,0.5634344935081053,4.526937386447987,0.2,1.0,0.33333333333333337,6.4148828983306885,0,0.0,10.369434412775881,0.0,0.0,0.0,12.585685014724731,6,0.5294033178658366,4.879821430260147,0.8333333333333334,1.0,0.9090909090909091,0.03523588180541992,6,0.5294033178658366,4.879821430260147,0.8333333333333334,1.0,0.9090909090909091,0.028308868408203125,7,0.5313897761660615,4.859222981202249,0.7142857142857143,1.0,0.8333333333333333,0.09971308708190918,7,0.5313897761660615,4.859222981202249,0.7142857142857143,1.0,0.8333333333333333,0.7963619232177734,,,,,,,,0.6065145115103902,4.080221965272089
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,bic,5,0.44705691544903725,4.890267835593849,1.0,1.0,1.0,6.344943284988403,0,0.0,8.84407088582212,0.0,0.0,0.0,12.666753053665161,5,0.44705691544903725,4.890267835593849,1.0,1.0,1.0,0.03676891326904297,5,0.44705691544903725,4.890267835593849,1.0,1.0,1.0,0.029078245162963867,5,0.44705691544903725,4.890267835593849,1.0,1.0,1.0,0.07416415214538574,5,0.44705691544903725,4.890267835593849,1.0,1.0,1.0,0.8051466941833496,,,,,,,,0.5614677340964127,3.8784104453715207
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,bayes_factor,5,0.5055738998670332,5.157510981968012,1.0,1.0,1.0,7.347164869308472,2,0.10448685511740263,9.341373519696095,0.5,0.2,0.28571428571428575,14.709181785583496,5,0.5055738998670332,5.157510981968012,1.0,1.0,1.0,0.0371551513671875,5,0.5055738998670332,5.157510981968012,1.0,1.0,1.0,0.030343055725097656,5,0.5055738998670332,5.157510981968012,1.0,1.0,1.0,0.07574605941772461,5,0.5055738998670332,5.157510981968012,1.0,1.0,1.0,0.8003461360931396,5.0,0.5055738998670332,5.157510981968012,1.0,1.0,1.0,2.228238105773926,0.6368793807704882,3.7878230557642016
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,cv_rmse,15,0.5892693054961222,10.07860351845756,0.3333333333333333,1.0,0.5,32.55428981781006,4,0.5230309046275331,11.703976515860516,0.75,0.6,0.6666666666666665,59.24613666534424,5,0.582265687638791,10.25045989180237,1.0,1.0,1.0,0.012331008911132812,5,0.582265687638791,10.25045989180237,1.0,1.0,1.0,0.012433052062988281,11,0.5860733323380987,10.157027037192286,0.45454545454545453,1.0,0.625,1.2841811180114746,11,0.5843517281682662,10.199272153215144,0.45454545454545453,1.0,0.625,5.307394027709961,,,,,,,,0.6509012460368839,8.566264895862549
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,aic,19,0.5966485833473959,8.73813970102416,0.2631578947368421,1.0,0.4166666666666667,6.332327842712402,0,0.0,21.663837884943117,0.0,0.0,0.0,12.632467985153198,11,0.5575760476795883,9.584600779485202,0.45454545454545453,1.0,0.625,0.04763603210449219,14,0.5652955648618367,9.41736641069894,0.35714285714285715,1.0,0.5263157894736842,0.03931307792663574,13,0.5597064119247761,9.538448913841574,0.38461538461538464,1.0,0.5555555555555556,0.18333792686462402,15,0.5653569282846818,9.416037043454361,0.3333333333333333,1.0,0.5,0.7581238746643066,,,,,,,,0.651094579956452,7.5586304570014065
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,bic,6,0.5510799951643736,8.521359210805818,0.8333333333333334,1.0,0.9090909090909091,6.278357028961182,0,0.0,18.981910182251603,0.0,0.0,0.0,12.538889169692993,5,0.5503059145869889,8.53605273879956,1.0,1.0,1.0,0.04778718948364258,5,0.5503059145869889,8.53605273879956,1.0,1.0,1.0,0.03941607475280762,5,0.5503059145869889,8.53605273879956,1.0,1.0,1.0,0.07720804214477539,5,0.5503059145869889,8.53605273879956,1.0,1.0,1.0,0.7891981601715088,,,,,,,,0.6171296060860539,7.2676114287178155
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,bayes_factor,5,0.4854341757284978,9.698118786006614,1.0,1.0,1.0,7.458129167556763,0,0.0,18.847187917574487,0.0,0.0,0.0,14.175508975982666,5,0.4854341757284978,9.698118786006614,1.0,1.0,1.0,0.045395851135253906,5,0.4854341757284978,9.698118786006614,1.0,1.0,1.0,0.03760504722595215,5,0.4854341757284978,9.698118786006614,1.0,1.0,1.0,0.07569313049316406,5,0.4854341757284978,9.698118786006614,1.0,1.0,1.0,0.7944681644439697,5.0,0.4854341757284978,9.698118786006614,1.0,1.0,1.0,1.9126191139221191,0.5986813544500215,7.563727927506914
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,cv_rmse,9,0.5201705289634397,18.98378234198302,0.5555555555555556,1.0,0.7142857142857143,32.25026512145996,2,0.4323531285216361,22.458155044069382,0.5,0.2,0.28571428571428575,59.135101079940796,12,0.5226561347169195,18.88544282459134,0.4166666666666667,1.0,0.5882352941176471,0.018381118774414062,16,0.5394968613200085,18.219163015593267,0.3125,1.0,0.47619047619047616,0.01679205894470215,10,0.5020389118483302,19.701134429752525,0.4,0.8,0.5333333333333333,1.2167448997497559,14,0.5300804579920722,18.591709851525835,0.35714285714285715,1.0,0.5263157894736842,5.235657215118408,,,,,,,,0.5913435716981803,16.167920387997242
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,aic,14,0.463708473729727,22.948495502528168,0.35714285714285715,1.0,0.5263157894736842,6.292981147766113,0,0.0,42.7910835401917,0.0,0.0,0.0,12.629030227661133,3,0.44082421741931654,23.927737626062097,1.0,0.6,0.7499999999999999,0.11518001556396484,16,0.4755802604599474,22.440488884783964,0.1875,0.6,0.2857142857142857,0.09942173957824707,4,0.4432017581421013,23.826000082373206,0.75,0.6,0.6666666666666665,0.062113046646118164,14,0.47127943323563337,22.624525941831518,0.21428571428571427,0.6,0.3157894736842105,0.7711930274963379,,,,,,,,0.5758380120713594,18.150351060028243
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,bic,5,0.5946956333406368,17.354604681598122,1.0,1.0,1.0,7.4432361125946045,0,0.0,42.81869653820864,0.0,0.0,0.0,13.105619192123413,4,0.5857871925712614,17.73605250353061,1.0,0.8,0.888888888888889,0.1195840835571289,3,0.5683355135743828,18.483310650580187,1.0,0.6,0.7499999999999999,0.10238313674926758,3,0.5683355135743828,18.483310650580187,1.0,0.6,0.7499999999999999,0.04999995231628418,3,0.5848667874424618,17.775463051432897,1.0,0.6,0.7499999999999999,0.7845349311828613,,,,,,,,0.690253906653924,13.262923974881273
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,bayes_factor,5,0.42637355432639934,22.80026566241512,1.0,1.0,1.0,7.063434362411499,0,0.0,39.747584572467055,0.0,0.0,0.0,14.143185138702393,4,0.4262776212749685,22.804078769490165,1.0,0.8,0.888888888888889,0.11285614967346191,2,0.42454403888062275,22.872984482322764,1.0,0.4,0.5714285714285715,0.09652400016784668,3,0.42575905419424664,22.824690558387655,1.0,0.6,0.7499999999999999,0.05011391639709473,5,0.4367459254773959,22.38798896287387,0.6,0.6,0.6,0.7891931533813477,3.0,0.42575905419424664,22.824690558387655,1.0,0.6,0.7499999999999999,2.0128021240234375,0.5222153393921523,18.990786204937898
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,cv_rmse,15,0.7259665331283458,1.956775530152128,0.3333333333333333,1.0,0.5,33.435887813568115,6,0.6081867687709479,2.79779894044085,0.6666666666666666,0.8,0.7272727272727272,63.946451902389526,16,0.7200267025912245,1.999189747586866,0.3125,1.0,0.47619047619047616,0.012103080749511719,15,0.7182037409022826,2.012206868692724,0.3333333333333333,1.0,0.5,0.012109756469726562,16,0.7197594377024484,2.0010981911080026,0.3125,1.0,0.47619047619047616,1.7924327850341797,16,0.7197594377024485,2.001098191108002,0.3125,1.0,0.47619047619047616,5.6042139530181885,,,,,,,,0.787580595892846,1.5168114202673348
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,aic,23,0.6550603758316413,2.364915312822873,0.21739130434782608,1.0,0.3571428571428571,6.802353858947754,0,0.0,6.856026814908923,0.0,0.0,0.0,13.563353061676025,14,0.6303479431230796,2.534344414134405,0.35714285714285715,1.0,0.5263157894736842,0.036337852478027344,15,0.6306355406101012,2.5323726380514837,0.3333333333333333,1.0,0.5,0.028532981872558594,14,0.6298064888801411,2.538056638943037,0.35714285714285715,1.0,0.5263157894736842,0.2036890983581543,14,0.6298064888801411,2.5380566389430372,0.35714285714285715,1.0,0.5263157894736842,0.8186070919036865,,,,,,,,0.692667320165504,2.107081094043123
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,bic,5,0.6866502156568417,2.4531142886709807,1.0,1.0,1.0,6.600494146347046,0,0.0,7.828677124553261,0.0,0.0,0.0,13.074296951293945,6,0.6987045088500771,2.358745119296441,0.8333333333333334,1.0,0.9090909090909091,0.03676605224609375,6,0.6987045088500771,2.358745119296441,0.8333333333333334,1.0,0.9090909090909091,0.02963113784790039,6,0.698704508850077,2.3587451192964415,0.8333333333333334,1.0,0.9090909090909091,0.09006595611572266,6,0.6987045088500771,2.358745119296441,0.8333333333333334,1.0,0.9090909090909091,0.8427197933197021,,,,,,,,0.8049451617864122,1.527021349956152
